info,info_values,time,temp_air,ghi,dni,dhi,lwr_u,wind_speed,rh,sp
,,2022-10-09 10:00:00,11.75,491.15,445.29,241.85,332.6,2.14,83.95,98421.0
,,2022-10-09 11:00:00,13.77,709.3,614.27,270.45,317.6,2.62,76.6,98382.0
,,2022-10-09 12:00:00,15.69,842.85,775.29,203.75,315.4,3.1,69.9,98305.0
,,2022-10-09 13:00:00,17.07,911.6,800.48,205.5,312.0,3.52,64.4,98238.0
,,2022-10-09 14:00:00,17.94,851.0,654.01,273.0,307.8,3.93,60.3,98112.0
,,2022-10-09 15:00:00,18.03,803.55,837.2,109.3,315.0,4.21,58.85,98083.0
,,2022-10-09 16:00:00,17.92,620.55,714.71,104.35,319.0,4.28,61.95,97987.0
,,2022-10-09 17:00:00,17.53,461.85,656.69,87.5,308.8,4.21,62.95,97987.0
,,2022-10-09 18:00:00,16.91,247.25,492.77,58.5,306.8,4.07,64.7,97939.0
,,2022-10-09 19:00:00,15.69,45.95,124.75,24.25,307.2,3.24,68.2,97948.0
,,2022-10-09 20:00:00,14.15,0.0,0.0,0.0,313.0,2.55,73.25,98026.0
,,2022-10-09 21:00:00,13.32,0.0,0.0,0.0,321.0,2.14,75.0,98016.0
,,2022-10-09 22:00:00,12.73,0.0,0.0,0.0,318.45,1.86,75.5,98026.0
,,2022-10-09 23:00:00,11.97,0.0,0.0,0.0,309.8,1.66,77.35,98006.0
,,2022-10-10 00:00:00,10.97,0.0,0.0,0.0,300.6,1.52,81.3,98035.0
,,2022-10-10 01:00:00,10.22,0.0,0.0,0.0,293.2,1.52,80.75,98006.0
,,2022-10-10 02:00:00,9.67,0.0,0.0,0.0,285.4,1.45,79.6,97977.0
,,2022-10-10 03:00:00,9.39,0.0,0.0,0.0,281.0,1.31,78.1,97958.0
,,2022-10-10 04:00:00,9.04,0.0,0.0,0.0,287.0,0.9,80.7,97968.0
,,2022-10-10 05:00:00,8.65,0.0,0.0,0.0,278.2,0.97,80.8,97977.0
,,2022-10-10 06:00:00,7.74,0.0,0.0,0.0,283.6,1.17,83.7,98045.0
,,2022-10-10 07:00:00,7.48,0.0,0.0,0.0,283.4,1.1,83.55,98141.0
,,2022-10-10 08:00:00,7.58,206.45,763.75,79.9,289.4,1.03,84.55,98238.0
,,2022-10-10 09:00:00,9.28,476.15,1090.73,66.65,283.8,1.38,72.95,98305.0
,,2022-10-10 10:00:00,11.16,688.7,1092.64,72.6,271.2,1.86,67.0,98325.0
,,2022-10-10 11:00:00,12.58,822.8,992.77,109.85,275.2,2.55,62.65,98334.0
,,2022-10-10 12:00:00,13.52,929.65,1009.65,93.9,276.2,3.1,59.2,98296.0
,,2022-10-10 13:00:00,14.21,997.55,1050.22,67.85,275.0,3.45,56.55,98296.0
,,2022-10-10 14:00:00,14.64,975.8,1010.58,79.75,279.4,3.79,53.9,98305.0
,,2022-10-10 15:00:00,14.71,858.2,916.52,95.7,278.8,3.86,51.5,98325.0
,,2022-10-10 16:00:00,14.52,698.45,861.95,73.7,282.4,3.93,55.5,98325.0
,,2022-10-10 17:00:00,14.07,502.55,768.58,62.5,278.8,4.0,56.4,98334.0
,,2022-10-10 18:00:00,13.2,271.55,575.02,49.85,275.6,3.93,59.9,98344.0
,,2022-10-10 19:00:00,11.96,58.95,228.55,18.6,270.0,3.52,64.95,98257.0
,,2022-10-10 20:00:00,10.38,0.0,0.0,0.0,265.8,2.62,72.7,98276.0
,,2022-10-10 21:00:00,9.38,0.0,0.0,0.0,267.8,2.21,78.2,98296.0
,,2022-10-10 22:00:00,8.68,0.0,0.0,0.0,264.4,1.93,82.85,98344.0
,,2022-10-10 23:00:00,8.26,0.0,0.0,0.0,283.2,1.66,85.15,98325.0
,,2022-10-11 00:00:00,7.59,0.0,0.0,0.0,279.4,1.52,88.8,98325.0
,,2022-10-11 01:00:00,6.79,0.0,0.0,0.0,269.4,1.38,92.05,98286.0
,,2022-10-11 02:00:00,6.4,0.0,0.0,0.0,264.2,1.31,92.0,98238.0
,,2022-10-11 03:00:00,6.3,0.0,0.0,0.0,260.8,1.17,91.65,98199.0
,,2022-10-11 04:00:00,5.95,0.0,0.0,0.0,260.4,1.24,91.95,98141.0
,,2022-10-11 05:00:00,6.26,0.0,0.0,0.0,269.2,0.9,91.35,98103.0
,,2022-10-11 06:00:00,5.98,0.0,0.0,0.0,259.4,0.69,92.05,98132.0
,,2022-10-11 07:00:00,5.81,0.0,0.0,0.0,282.8,0.55,93.1,98180.0
,,2022-10-11 08:00:00,5.62,216.3,772.39,84.9,277.2,0.34,95.1,98238.0
,,2022-10-11 09:00:00,7.97,451.8,971.98,82.8,285.0,1.31,81.95,98257.0
,,2022-10-11 10:00:00,9.83,627.55,906.48,112.85,283.0,1.72,71.45,98267.0
,,2022-10-11 11:00:00,11.3,746.3,809.65,161.9,288.0,2.14,62.8,98267.0
,,2022-10-11 12:00:00,12.38,917.35,979.04,103.65,294.8,2.48,57.45,98257.0
,,2022-10-11 13:00:00,13.05,908.05,891.45,116.15,294.0,2.76,55.85,98228.0
,,2022-10-11 14:00:00,13.24,767.45,581.38,250.3,305.6,3.38,56.25,98199.0
,,2022-10-11 15:00:00,12.72,804.3,748.25,179.8,315.6,3.59,60.0,98190.0
,,2022-10-11 16:00:00,13.43,635.15,680.62,140.1,314.6,3.93,54.9,98199.0
,,2022-10-11 17:00:00,12.5,458.85,589.87,119.65,303.0,3.93,61.55,98218.0
,,2022-10-11 18:00:00,11.39,240.2,456.76,62.95,290.4,3.59,67.8,98257.0
,,2022-10-11 19:00:00,10.27,55.05,207.35,17.9,282.2,2.62,73.4,98170.0
,,2022-10-11 20:00:00,9.03,0.0,0.0,0.0,270.8,1.52,81.45,98247.0
,,2022-10-11 21:00:00,8.38,0.0,0.0,0.0,274.2,1.03,86.8,98334.0
,,2022-10-11 22:00:00,8.17,0.0,0.0,0.0,289.2,0.76,90.8,98382.0
,,2022-10-11 23:00:00,7.86,0.0,0.0,0.0,267.8,0.55,91.85,98421.0
,,2022-10-12 00:00:00,7.52,0.0,0.0,0.0,261.6,0.28,94.05,98421.0
,,2022-10-12 01:00:00,7.26,0.0,0.0,0.0,269.2,0.21,95.85,98431.0
,,2022-10-12 02:00:00,7.01,0.0,0.0,0.0,261.4,0.14,96.95,98440.0
,,2022-10-12 03:00:00,6.93,0.0,0.0,0.0,275.8,0.28,96.95,98421.0
,,2022-10-12 04:00:00,7.79,0.0,0.0,0.0,285.8,0.41,98.9,98421.0
,,2022-10-12 05:00:00,7.9,0.0,0.0,0.0,318.8,0.34,98.15,98421.0
,,2022-10-12 06:00:00,8.13,0.0,0.0,0.0,321.8,0.21,95.0,98460.0
,,2022-10-12 07:00:00,7.46,0.0,0.0,0.0,302.0,0.69,97.6,98488.0
,,2022-10-12 08:00:00,7.39,186.15,688.01,66.1,305.4,0.83,97.35,98527.0
,,2022-10-12 09:00:00,9.28,382.3,720.87,105.65,292.2,0.69,80.6,98594.0
,,2022-10-12 10:00:00,11.01,644.3,923.52,116.35,274.4,0.48,70.15,98604.0
,,2022-10-12 11:00:00,12.83,759.5,795.72,182.3,283.0,1.45,62.65,98623.0
,,2022-10-12 12:00:00,14.19,888.6,892.06,144.25,292.0,2.28,56.3,98614.0
,,2022-10-12 13:00:00,15.25,897.45,828.8,158.7,285.8,2.69,51.05,98556.0
,,2022-10-12 14:00:00,15.77,888.25,874.35,108.05,298.2,2.97,49.75,98537.0
,,2022-10-12 15:00:00,16.13,700.8,634.17,169.85,301.2,3.24,50.55,98488.0
,,2022-10-12 16:00:00,16.62,576.15,657.73,96.1,306.0,3.17,46.95,98546.0
,,2022-10-12 17:00:00,14.96,396.7,516.44,98.45,308.2,3.52,57.05,98517.0
,,2022-10-12 18:00:00,14.4,244.2,464.7,62.7,301.8,3.24,61.5,98546.0
,,2022-10-12 19:00:00,14.2,56.6,210.41,18.35,298.6,2.76,63.3,98431.0
,,2022-10-12 20:00:00,12.76,0.0,0.0,0.0,278.6,1.93,71.4,98498.0
,,2022-10-12 21:00:00,11.48,0.0,0.0,0.0,276.6,1.86,79.35,98517.0
,,2022-10-12 22:00:00,10.36,0.0,0.0,0.0,274.4,1.79,85.1,98556.0
,,2022-10-12 23:00:00,9.32,0.0,0.0,0.0,273.6,1.79,90.4,98585.0
,,2022-10-13 00:00:00,8.51,0.0,0.0,0.0,271.0,1.72,91.45,98566.0
,,2022-10-13 01:00:00,7.83,0.0,0.0,0.0,270.0,1.72,92.15,98517.0
,,2022-10-13 02:00:00,7.11,0.0,0.0,0.0,265.6,1.79,93.25,98527.0
,,2022-10-13 03:00:00,6.57,0.0,0.0,0.0,265.6,1.79,94.05,98469.0
,,2022-10-13 04:00:00,6.53,0.0,0.0,0.0,263.8,1.66,89.1,98460.0
,,2022-10-13 05:00:00,5.89,0.0,0.0,0.0,263.6,1.79,91.05,98411.0
,,2022-10-13 06:00:00,5.45,0.0,0.0,0.0,262.0,1.86,92.05,98421.0
,,2022-10-13 07:00:00,5.07,0.0,0.0,0.0,261.0,1.93,92.55,98460.0
,,2022-10-13 08:00:00,6.55,245.35,1025.76,61.95,262.6,1.59,89.4,98517.0
,,2022-10-13 09:00:00,12.46,471.25,994.09,85.7,268.2,1.31,70.65,98594.0
,,2022-10-13 10:00:00,15.3,671.9,985.28,104.9,275.8,1.59,57.45,98585.0
,,2022-10-13 11:00:00,17.23,846.65,1029.44,96.3,282.6,2.14,50.7,98575.0
,,2022-10-13 12:00:00,18.78,947.0,994.34,114.1,288.6,2.69,46.0,98498.0
,,2022-10-13 13:00:00,19.97,991.4,992.93,103.4,293.2,3.03,43.1,98431.0
,,2022-10-13 14:00:00,20.79,964.0,976.46,90.0,298.6,3.38,42.15,98392.0
,,2022-10-13 15:00:00,21.09,847.25,866.08,119.9,300.6,3.72,43.3,98344.0
,,2022-10-13 16:00:00,20.18,706.55,855.26,80.2,300.6,3.86,49.5,98305.0
,,2022-10-13 17:00:00,19.77,499.3,731.75,74.9,300.2,4.0,52.8,98276.0
,,2022-10-13 18:00:00,18.92,270.0,545.41,55.6,299.6,3.66,56.6,98238.0
,,2022-10-13 19:00:00,17.69,62.6,230.44,20.1,298.2,2.83,62.0,98122.0
,,2022-10-13 20:00:00,16.07,0.0,0.0,0.0,290.8,2.14,68.8,98209.0
,,2022-10-13 21:00:00,14.78,0.0,0.0,0.0,283.2,2.0,74.1,98218.0
,,2022-10-13 22:00:00,13.34,0.0,0.0,0.0,279.8,2.0,78.95,98170.0
,,2022-10-13 23:00:00,11.91,0.0,0.0,0.0,279.0,2.07,83.95,98190.0
,,2022-10-14 00:00:00,10.78,0.0,0.0,0.0,274.8,2.07,86.2,98132.0
,,2022-10-14 01:00:00,10.08,0.0,0.0,0.0,272.8,2.07,86.5,98064.0
,,2022-10-14 02:00:00,9.5,0.0,0.0,0.0,271.0,2.0,86.85,97987.0
,,2022-10-14 03:00:00,8.99,0.0,0.0,0.0,269.8,1.93,86.95,97900.0
,,2022-10-14 04:00:00,8.73,0.0,0.0,0.0,273.8,1.79,87.5,97852.0
,,2022-10-14 05:00:00,8.17,0.0,0.0,0.0,273.6,1.93,88.2,97746.0
,,2022-10-14 06:00:00,7.86,0.0,0.0,0.0,273.4,1.93,87.75,97765.0
,,2022-10-14 07:00:00,7.62,0.0,0.0,0.0,271.8,1.86,86.7,97756.0
,,2022-10-14 08:00:00,9.32,249.3,996.24,66.95,272.4,1.45,82.25,97707.0
,,2022-10-14 09:00:00,15.16,485.4,1020.94,85.35,278.6,0.9,69.35,97765.0
,,2022-10-14 10:00:00,18.64,705.7,1074.5,83.35,284.2,1.1,53.8,97765.0
,,2022-10-14 11:00:00,20.48,867.4,1072.8,81.75,294.0,1.52,49.95,97746.0
,,2022-10-14 12:00:00,21.73,969.55,1047.5,88.8,300.4,2.07,48.45,97717.0
,,2022-10-14 13:00:00,22.53,1004.6,1018.4,90.85,307.8,2.21,47.85,97659.0
,,2022-10-14 14:00:00,23.02,960.4,949.18,108.25,313.0,2.34,48.05,97621.0
,,2022-10-14 15:00:00,22.86,871.1,932.13,85.9,317.0,2.69,50.65,97592.0
,,2022-10-14 16:00:00,22.94,709.95,857.01,80.2,320.0,2.48,51.75,97553.0
,,2022-10-14 17:00:00,22.19,503.55,741.88,71.45,321.4,2.14,55.75,97524.0
,,2022-10-14 18:00:00,20.7,274.4,553.81,55.3,320.0,2.0,61.2,97505.0
,,2022-10-14 19:00:00,18.64,64.15,233.58,20.45,315.4,1.66,68.15,97457.0
,,2022-10-14 20:00:00,16.21,0.0,0.0,0.0,307.8,1.1,77.3,97534.0
,,2022-10-14 21:00:00,14.47,0.0,0.0,0.0,299.0,0.76,85.9,97553.0
,,2022-10-14 22:00:00,13.3,0.0,0.0,0.0,293.4,0.97,92.5,97553.0
,,2022-10-14 23:00:00,12.64,0.0,0.0,0.0,290.6,1.17,93.2,97553.0
,,2022-10-15 00:00:00,12.21,0.0,0.0,0.0,288.8,1.24,93.3,97476.0
,,2022-10-15 01:00:00,11.87,0.0,0.0,0.0,286.8,1.31,93.6,97466.0
,,2022-10-15 02:00:00,11.32,0.0,0.0,0.0,288.2,1.31,95.25,97457.0
,,2022-10-15 03:00:00,10.74,0.0,0.0,0.0,288.8,1.38,97.15,97437.0
,,2022-10-15 04:00:00,10.49,0.0,0.0,0.0,283.4,1.38,95.1,97418.0
,,2022-10-15 05:00:00,10.06,0.0,0.0,0.0,283.2,1.45,96.15,97408.0
,,2022-10-15 06:00:00,9.76,0.0,0.0,0.0,288.8,1.45,96.55,97418.0
,,2022-10-15 07:00:00,9.56,0.0,0.0,0.0,285.4,1.45,96.95,97515.0
,,2022-10-15 08:00:00,10.97,261.7,1105.92,54.65,289.0,1.1,94.9,97563.0
,,2022-10-15 09:00:00,14.18,482.9,1057.41,64.4,300.8,1.52,81.8,97621.0
,,2022-10-15 10:00:00,15.97,691.45,1048.37,80.4,305.8,1.86,69.95,97630.0
,,2022-10-15 11:00:00,17.45,847.75,1031.05,89.2,310.8,2.28,62.7,97630.0
,,2022-10-15 12:00:00,18.62,921.75,921.72,143.9,316.4,2.55,58.6,97611.0
,,2022-10-15 13:00:00,19.52,979.8,970.23,106.5,318.6,2.97,56.7,97611.0
,,2022-10-15 14:00:00,20.06,954.6,938.05,109.95,316.4,3.17,56.35,97621.0
,,2022-10-15 15:00:00,20.4,837.5,814.78,149.1,315.2,3.31,55.25,97601.0
,,2022-10-15 16:00:00,20.63,686.2,806.83,91.35,313.0,3.03,50.05,97553.0
,,2022-10-15 17:00:00,20.15,495.7,706.54,82.45,308.0,2.62,50.5,97524.0
,,2022-10-15 18:00:00,19.03,279.25,555.07,58.25,302.8,2.07,54.75,97486.0
,,2022-10-15 19:00:00,17.41,65.35,234.77,20.8,299.4,1.59,61.85,97495.0
,,2022-10-15 20:00:00,15.23,0.0,0.0,0.0,287.8,1.17,71.4,97524.0
,,2022-10-15 21:00:00,13.42,0.0,0.0,0.0,282.0,0.9,81.1,97505.0
,,2022-10-15 22:00:00,11.97,0.0,0.0,0.0,273.4,1.1,90.6,97553.0
,,2022-10-15 23:00:00,10.61,0.0,0.0,0.0,273.2,1.31,95.45,97582.0
,,2022-10-16 00:00:00,9.99,0.0,0.0,0.0,279.2,1.24,96.45,97611.0
,,2022-10-16 01:00:00,9.56,0.0,0.0,0.0,286.8,1.24,97.4,97659.0
,,2022-10-16 02:00:00,9.64,0.0,0.0,0.0,322.6,1.24,98.9,97640.0
,,2022-10-16 03:00:00,9.55,0.0,0.0,0.0,314.4,1.17,99.25,97650.0
,,2022-10-16 04:00:00,9.0,0.0,0.0,0.0,284.2,1.24,95.9,97640.0
,,2022-10-16 05:00:00,8.67,0.0,0.0,0.0,298.8,1.24,98.05,97669.0
,,2022-10-16 06:00:00,8.98,0.0,0.0,0.0,323.4,1.31,98.85,97707.0
,,2022-10-16 07:00:00,9.3,0.0,0.0,0.0,329.0,1.52,99.0,97804.0
,,2022-10-16 08:00:00,9.87,111.25,81.27,95.7,347.4,2.0,97.45,97891.0
,,2022-10-16 09:00:00,10.75,267.4,295.14,149.45,344.4,2.21,92.2,97997.0
,,2022-10-16 10:00:00,12.18,416.45,233.1,279.75,353.6,2.48,83.05,98064.0
,,2022-10-16 11:00:00,13.45,605.15,454.46,269.3,357.8,2.69,75.7,98093.0
,,2022-10-16 12:00:00,14.8,885.35,853.13,162.8,327.2,2.97,69.75,98083.0
,,2022-10-16 13:00:00,16.08,911.95,836.09,157.05,308.8,3.24,65.05,98093.0
,,2022-10-16 14:00:00,16.73,878.3,777.1,176.55,311.4,3.45,63.2,98083.0
,,2022-10-16 15:00:00,16.91,842.3,859.6,113.9,320.2,3.66,62.45,98103.0
,,2022-10-16 16:00:00,16.48,644.7,704.35,123.7,317.6,3.86,62.6,98122.0
,,2022-10-16 17:00:00,15.71,463.1,614.99,101.9,316.6,3.52,65.15,98161.0
,,2022-10-16 18:00:00,14.86,245.7,432.02,72.6,308.0,2.83,67.25,98170.0
,,2022-10-16 19:00:00,13.78,60.35,188.63,24.05,303.0,2.21,70.4,98151.0
,,2022-10-16 20:00:00,12.31,0.0,0.0,0.0,294.8,1.24,76.9,98238.0
,,2022-10-16 21:00:00,11.14,0.0,0.0,0.0,286.0,0.83,83.75,98247.0
,,2022-10-16 22:00:00,10.34,0.0,0.0,0.0,284.6,0.69,89.05,98238.0
,,2022-10-16 23:00:00,9.48,0.0,0.0,0.0,284.2,0.69,94.45,98247.0
,,2022-10-17 00:00:00,8.9,0.0,0.0,0.0,287.4,0.97,95.45,98190.0
,,2022-10-17 01:00:00,8.09,0.0,0.0,0.0,278.8,1.24,96.35,98190.0
,,2022-10-17 02:00:00,7.54,0.0,0.0,0.0,275.6,1.17,96.9,98180.0
,,2022-10-17 03:00:00,7.24,0.0,0.0,0.0,278.2,1.1,97.1,98161.0
,,2022-10-17 04:00:00,8.33,0.0,0.0,0.0,279.4,0.9,96.3,98103.0
,,2022-10-17 05:00:00,8.25,0.0,0.0,0.0,284.6,0.9,95.7,98103.0
,,2022-10-17 06:00:00,7.91,0.0,0.0,0.0,287.8,0.97,96.2,98122.0
,,2022-10-17 07:00:00,7.39,0.0,0.0,0.0,286.2,1.03,96.95,98103.0
,,2022-10-17 08:00:00,9.03,238.55,810.22,80.25,281.4,0.76,92.55,98161.0
,,2022-10-17 09:00:00,12.3,423.55,745.36,122.85,285.2,0.55,80.95,98257.0
,,2022-10-17 10:00:00,14.36,634.05,778.11,175.0,295.6,0.9,72.85,98257.0
,,2022-10-17 11:00:00,16.37,706.85,615.3,250.15,312.0,1.31,65.25,98228.0
,,2022-10-17 12:00:00,17.82,848.25,690.96,261.0,326.4,1.86,60.45,98218.0
,,2022-10-17 13:00:00,18.75,886.4,677.04,273.25,317.0,2.41,57.2,98161.0
,,2022-10-17 14:00:00,19.2,831.3,590.66,296.4,325.0,2.62,54.8,98122.0
,,2022-10-17 15:00:00,19.03,680.1,446.8,300.4,327.4,2.69,54.15,98074.0
,,2022-10-17 16:00:00,18.53,534.7,369.02,260.85,337.6,2.62,55.65,98045.0
,,2022-10-17 17:00:00,17.55,442.9,567.94,107.95,327.0,2.76,57.7,98074.0
,,2022-10-17 18:00:00,16.45,230.05,326.38,98.45,307.0,2.55,59.8,98074.0
,,2022-10-17 19:00:00,14.96,46.4,76.61,31.45,315.2,2.14,63.3,98035.0
,,2022-10-17 20:00:00,13.3,0.0,0.0,0.0,309.6,1.66,69.65,98064.0
,,2022-10-17 21:00:00,12.02,0.0,0.0,0.0,304.4,1.59,75.95,98103.0
,,2022-10-17 22:00:00,11.15,0.0,0.0,0.0,302.0,1.45,80.9,98132.0
,,2022-10-17 23:00:00,10.43,0.0,0.0,0.0,297.0,1.24,85.2,98151.0
,,2022-10-18 00:00:00,9.85,0.0,0.0,0.0,298.6,1.03,88.95,98180.0
,,2022-10-18 01:00:00,9.27,0.0,0.0,0.0,298.4,0.9,93.3,98170.0
,,2022-10-18 02:00:00,9.26,0.0,0.0,0.0,311.4,0.76,93.05,98180.0
,,2022-10-18 03:00:00,9.08,0.0,0.0,0.0,302.0,0.69,92.65,98132.0
,,2022-10-18 04:00:00,8.48,0.0,0.0,0.0,312.0,0.76,95.45,98151.0
,,2022-10-18 05:00:00,8.67,0.0,0.0,0.0,318.4,0.62,93.05,98103.0
,,2022-10-18 06:00:00,8.81,0.0,0.0,0.0,316.8,0.69,90.4,98190.0
,,2022-10-18 07:00:00,8.58,0.0,0.0,0.0,312.4,1.03,90.9,98199.0
,,2022-10-18 08:00:00,9.41,104.35,23.58,99.65,317.4,1.31,82.55,98353.0
,,2022-10-18 09:00:00,10.63,244.1,254.95,140.3,314.6,2.0,68.15,98402.0
,,2022-10-18 10:00:00,11.66,554.7,629.35,181.25,318.0,2.41,59.5,98411.0
,,2022-10-18 11:00:00,13.54,847.9,978.14,118.8,305.2,3.03,50.9,98431.0
,,2022-10-18 12:00:00,16.03,990.3,1043.49,100.4,293.8,3.1,41.9,98421.0
,,2022-10-18 13:00:00,18.17,1011.4,1001.09,102.1,286.2,2.9,36.7,98373.0
,,2022-10-18 14:00:00,19.47,980.65,979.95,90.75,289.6,2.83,35.4,98305.0
,,2022-10-18 15:00:00,20.12,875.4,913.95,96.5,293.8,2.9,35.75,98247.0
,,2022-10-18 16:00:00,20.27,699.45,821.32,88.0,297.2,3.52,37.75,98218.0
,,2022-10-18 17:00:00,19.85,514.8,744.53,73.9,298.4,3.79,40.65,98238.0
,,2022-10-18 18:00:00,18.89,287.5,570.8,55.9,298.4,3.59,45.2,98209.0
,,2022-10-18 19:00:00,17.38,72.95,255.24,22.45,294.4,2.83,51.7,98132.0
,,2022-10-18 20:00:00,15.42,0.0,0.0,0.0,288.4,2.0,60.0,98218.0
,,2022-10-18 21:00:00,13.91,0.0,0.0,0.0,285.4,1.59,67.0,98286.0
,,2022-10-18 22:00:00,12.81,0.0,0.0,0.0,283.2,1.52,73.7,98325.0
,,2022-10-18 23:00:00,11.67,0.0,0.0,0.0,282.6,1.59,78.85,98325.0
,,2022-10-19 00:00:00,10.95,0.0,0.0,0.0,281.2,1.59,80.2,98296.0
,,2022-10-19 01:00:00,10.4,0.0,0.0,0.0,280.6,1.59,81.55,98257.0
,,2022-10-19 02:00:00,10.05,0.0,0.0,0.0,280.6,1.52,82.4,98228.0
,,2022-10-19 03:00:00,9.45,0.0,0.0,0.0,279.8,1.59,84.5,98122.0
,,2022-10-19 04:00:00,8.67,0.0,0.0,0.0,278.0,1.59,90.6,98074.0
,,2022-10-19 05:00:00,8.25,0.0,0.0,0.0,276.8,1.59,91.75,98006.0
,,2022-10-19 06:00:00,7.82,0.0,0.0,0.0,276.0,1.66,92.65,97958.0
,,2022-10-19 07:00:00,7.55,0.0,0.0,0.0,276.0,1.72,93.1,97997.0
,,2022-10-19 08:00:00,9.99,281.15,1112.14,55.1,277.0,1.17,86.6,98016.0
,,2022-10-19 09:00:00,15.84,511.75,1074.79,70.25,283.6,0.97,66.2,97958.0
,,2022-10-19 10:00:00,18.79,706.85,1021.04,97.55,293.2,1.66,55.65,97881.0
,,2022-10-19 11:00:00,20.52,843.2,991.15,101.35,301.8,2.41,50.1,97833.0
,,2022-10-19 12:00:00,21.79,975.9,1025.26,98.65,308.0,2.76,45.8,97775.0
,,2022-10-19 13:00:00,22.75,1007.55,988.61,107.0,313.2,3.17,43.0,97727.0
,,2022-10-19 14:00:00,23.25,954.0,933.64,103.85,316.4,3.72,41.25,97630.0
,,2022-10-19 15:00:00,23.52,869.45,875.02,121.65,318.4,3.79,39.65,97572.0
,,2022-10-19 16:00:00,24.02,716.75,840.41,89.1,323.2,3.86,41.15,97534.0
,,2022-10-19 17:00:00,22.53,496.15,680.12,91.75,320.8,4.0,44.75,97543.0
,,2022-10-19 18:00:00,20.69,266.55,470.5,74.45,319.4,3.38,49.8,97543.0
,,2022-10-19 19:00:00,18.85,66.95,194.44,27.95,307.0,2.34,55.1,97543.0
,,2022-10-19 20:00:00,16.89,0.0,0.0,0.0,308.2,1.66,61.9,97621.0
,,2022-10-19 21:00:00,15.02,0.0,0.0,0.0,301.0,1.38,69.75,97678.0
,,2022-10-19 22:00:00,13.52,0.0,0.0,0.0,286.0,1.24,76.8,97775.0
,,2022-10-19 23:00:00,12.28,0.0,0.0,0.0,286.0,1.1,84.1,97794.0
,,2022-10-20 00:00:00,12.2,0.0,0.0,0.0,292.0,0.83,82.5,97785.0
,,2022-10-20 01:00:00,12.09,0.0,0.0,0.0,296.2,0.69,82.8,97785.0
,,2022-10-20 02:00:00,11.98,0.0,0.0,0.0,296.8,0.41,83.1,97852.0
,,2022-10-20 03:00:00,11.34,0.0,0.0,0.0,299.4,0.9,85.3,97862.0
,,2022-10-20 04:00:00,9.48,0.0,0.0,0.0,297.4,1.24,89.2,97881.0
,,2022-10-20 05:00:00,9.49,0.0,0.0,0.0,309.6,1.03,87.95,97833.0
,,2022-10-20 06:00:00,9.45,0.0,0.0,0.0,313.2,1.03,87.15,97852.0
,,2022-10-20 07:00:00,9.44,0.0,0.0,0.0,314.4,0.97,86.75,97871.0
,,2022-10-20 08:00:00,10.21,116.3,57.71,104.35,320.2,0.83,84.9,97948.0
,,2022-10-20 09:00:00,12.25,241.2,92.07,203.05,322.6,1.03,67.85,97977.0
,,2022-10-20 10:00:00,13.85,318.5,118.25,247.55,325.6,1.45,60.35,98016.0
,,2022-10-20 11:00:00,15.21,373.0,93.02,303.1,331.6,2.07,55.85,98026.0
,,2022-10-20 12:00:00,15.77,293.1,94.77,211.75,333.2,2.41,54.15,98026.0
,,2022-10-20 13:00:00,15.51,464.95,208.1,274.85,334.8,2.48,55.45,98016.0
,,2022-10-20 14:00:00,16.05,542.85,302.74,266.45,340.8,2.69,53.6,98016.0
,,2022-10-20 15:00:00,16.72,752.2,603.59,234.95,338.2,2.83,49.85,98006.0
,,2022-10-20 16:00:00,17.85,524.9,477.33,167.3,318.0,3.38,46.45,98006.0
,,2022-10-20 17:00:00,17.51,382.05,423.36,129.3,335.4,3.1,48.95,97987.0
,,2022-10-20 18:00:00,17.5,247.9,433.88,69.65,323.4,2.97,48.85,97968.0
,,2022-10-20 19:00:00,16.49,68.2,204.85,26.55,324.8,2.69,53.95,98016.0
,,2022-10-20 20:00:00,14.69,0.0,0.0,0.0,300.4,2.21,61.7,98064.0
,,2022-10-20 21:00:00,13.38,0.0,0.0,0.0,293.8,1.86,66.65,98093.0
,,2022-10-20 22:00:00,12.36,0.0,0.0,0.0,288.4,1.79,71.5,98132.0
,,2022-10-20 23:00:00,11.14,0.0,0.0,0.0,285.0,1.79,76.65,98151.0
,,2022-10-21 00:00:00,10.25,0.0,0.0,0.0,280.8,1.79,78.6,98170.0
,,2022-10-21 01:00:00,9.63,0.0,0.0,0.0,277.4,1.79,79.05,98170.0
,,2022-10-21 02:00:00,9.24,0.0,0.0,0.0,274.4,1.66,78.6,98170.0
,,2022-10-21 03:00:00,8.83,0.0,0.0,0.0,270.8,1.59,78.85,98161.0
,,2022-10-21 04:00:00,7.65,0.0,0.0,0.0,268.4,1.66,84.5,98132.0
,,2022-10-21 05:00:00,6.91,0.0,0.0,0.0,266.6,1.72,87.05,98074.0
,,2022-10-21 06:00:00,6.4,0.0,0.0,0.0,267.0,1.86,88.85,98055.0
,,2022-10-21 07:00:00,6.26,0.0,0.0,0.0,267.6,1.86,89.35,98122.0
,,2022-10-21 08:00:00,8.52,290.3,1112.92,55.65,271.0,1.45,84.95,98180.0
,,2022-10-21 09:00:00,14.42,519.05,1069.84,72.05,278.0,1.45,63.15,98141.0
,,2022-10-21 10:00:00,17.85,724.9,1067.6,80.9,288.0,1.59,54.45,98122.0
,,2022-10-21 11:00:00,20.54,885.2,1058.37,86.75,298.8,2.07,47.55,98055.0
